ID#,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
3183,32659,3614,14,0,0,2553
3184,103203,3200,4,200,2,1556
3185,27122,0,0,0,0,2630
3186,40252,1375,4,0,0,2565
3187,194816,20822,25,6647,12,2424
3188,65460,0,0,0,0,2493
3189,17863,0,0,0,0,2028
3190,28443,53065,18,150,1,2462
3191,15655,2807,12,957,4,2476
3192,38307,1500,3,1500,3,2151
3193,15135,13357,14,0,0,2579
3194,73601,12902,36,2000,4,2624
3195,31489,21950,21,0,0,2216
3196,48852,1058,3,0,0,2278
3197,188883,5500,3,0,0,2613
3198,37212,0,0,0,0,2455
3199,43285,745,3,0,0,2436
3200,10758,0,0,0,0,1777
3201,40926,1725,7,0,0,2453
3202,10915,5455,15,0,0,2473
3203,38580,4337,7,0,0,2168
3204,26650,4652,11,4652,11,1958
3205,25268,4566,8,800,3,2126
3206,9338,200,1,200,1,2371
3207,67070,34600,27,2100,10,2416
3208,19382,195,2,0,0,2545
3209,25205,0,0,0,0,2532
3210,9634,9634,5,0,0,2146
3211,18954,550,3,550,3,2465
3212,41279,8682,14,0,0,2241
3213,56624,12311,14,0,0,2491
3214,11021,115,2,0,0,2449
3215,4096,3802,8,0,0,2433
3216,5199,28100,16,0,0,2592
3217,41072,3751,15,0,0,2378
3218,83623,2692,6,900,4,2395
3219,15920,2500,1,0,0,2466
3220,50674,22073,12,0,0,1615
3221,55461,31658,17,500,2,2315
3222,93264,3250,19,0,0,2369
3223,115154,13466,17,500,1,2440
3224,24920,375,3,0,0,2067
3225,64924,14971,13,0,0,1989
3226,25210,14500,5,500,1,2138
3227,41247,0,0,0,0,2407
3228,5929,168,7,0,0,2371
3229,14457,1875,8,0,0,2409
3230,29067,485,3,250,1,2147
3231,112164,16802,14,0,0,2188
3232,44764,5539,6,0,0,2081
3233,38997,5158,18,0,0,2399
3234,115215,5824,7,0,0,2096
3235,96714,17026,15,0,0,2185
3236,32988,49484,14,0,0,2161
3237,11552,0,0,0,0,481
3238,38739,3050,3,550,2,1976
3239,142989,26210,14,500,1,2340
3240,1724,27305,20,0,0,1784
3241,56395,72905,24,1800,4,2344
3242,11845,625,2,0,0,2334
3243,46378,2358,5,2358,5,1766
3244,85071,6600,4,0,0,2322
3245,53543,21183,11,563,2,1149
3246,33834,3920,12,0,0,1850
3247,36839,4436,6,0,0,2275
3248,42042,9846,14,0,0,1606
3249,72027,0,0,0,0,2386
3250,2692,800,4,50,1,2447
3251,17818,0,0,0,0,1709
3252,70927,12011,12,1567,8,2096
3253,57622,1250,3,0,0,2337
3254,323,0,0,0,0,1975
3255,33530,0,0,0,0,1777
3256,16452,9181,5,0,0,2108
3257,287033,26161,58,12873,53,2272
3258,55487,23123,19,1150,5,1986
3260,14648,21157,12,0,0,1843
3261,10621,90,3,0,0,2223
3262,23224,1750,7,0,0,2322
3263,17684,93,1,0,0,2012
3264,2477,2319,6,500,1,2137
3265,44668,872,2,0,0,1557
3266,22461,150,1,150,1,2223
3267,103200,500,1,500,1,2062
3268,74007,9259,13,0,0,2181
3269,22134,0,0,0,0,2161
3270,242062,5125,18,0,0,2150
3271,24683,600,2,0,0,2117
3272,51680,54926,65,3088,8,2112
3273,8819,12472,15,0,0,1920
3274,61545,18351,18,0,0,1973
3275,124837,4400,7,1500,5,2053
3276,50848,0,0,0,0,1773
3277,19661,0,0,0,0,2175
3278,32156,23928,29,2150,12,2257
3279,123055,11564,5,1039,2,2209
3280,63331,4200,4,700,2,2060
3281,9646,3445,11,0,0,2140
3282,16569,3204,8,0,0,2120
3283,194111,12350,30,2750,15,1777
3284,147128,59991,47,1065,1,2279
3285,59177,2300,6,700,3,1869
3286,26693,22057,14,0,0,1863
3287,2912,510,1,0,0,2132
3288,13982,500,1,0,0,2117
3289,14428,3475,21,0,0,1599
3290,21740,5625,11,0,0,2048
3291,8811,600,5,0,0,2032
3292,48256,8942,14,0,0,2121
3293,10994,10492,15,0,0,2215
3294,27320,0,0,0,0,1725
3295,66614,0,0,0,0,1992
3296,78105,49364,14,0,0,2070
3297,120860,2000,1,0,0,1761
3298,77382,4950,13,0,0,2256
3299,19290,0,0,0,0,2331
3300,50987,0,0,0,0,2259
3301,101290,33876,22,500,1,2291
3302,17377,500,1,0,0,2010
3303,11711,500,1,500,1,1922
3304,28712,1500,3,1500,3,2256
3305,110839,17550,24,7550,23,2272
3306,65633,3100,10,2000,8,1791
3307,69106,17832,10,0,0,2007
3308,66009,0,0,0,0,1603
3309,16843,780,3,0,0,2112
3310,27071,2125,10,0,0,2059
3311,25807,550,3,550,3,1838
3312,132871,300,3,200,2,1719
3313,24065,29586,9,0,0,1045
3314,92533,2220,4,2220,4,1905
3315,14513,50,2,0,0,1710
3316,162365,65029,15,0,0,1948
3317,4834,13441,17,0,0,1851
3318,21311,2000,9,0,0,1990
3319,49804,0,0,0,0,2157
3320,135567,3650,5,1050,3,1967
3321,135374,23835,22,917,2,2294
3322,140914,0,0,0,0,1791
3323,6789,0,0,0,0,2237
3324,61893,0,0,0,0,2320
3325,83082,16207,13,250,1,2003
3326,16962,0,0,0,0,2206
3327,85955,34197,22,600,2,2046
3328,22215,2375,12,0,0,1857
3329,105898,4444,5,1944,4,2332
3330,66807,23456,14,0,0,1575
3331,131366,1500,2,500,1,1999
3332,31929,3500,3,1000,2,2019
3333,20540,5731,15,500,1,1970
3334,48131,60090,18,0,0,2161
3335,16346,5930,15,0,0,2108
3336,15540,209,3,104,1,1761
3337,17828,35099,14,0,0,2115
3338,298927,69449,27,150,3,2047
3339,66300,4750,6,1150,3,1884
3340,28446,0,0,0,0,1920
3341,80906,23548,15,0,0,2140
3342,12153,1050,9,1050,9,2041
3343,37569,3850,4,250,1,1597
3344,98151,38812,11,500,1,1976
3345,224852,7750,32,750,3,2102
3346,19881,2472,15,0,0,2186
3347,13490,0,0,0,0,2032
3348,46672,22404,22,0,0,2021
3349,119735,22432,17,1000,2,1996
3350,18317,2375,12,0,0,2032
3351,26334,0,0,0,0,2258
3352,143441,58475,27,0,0,2238
3353,10697,1000,8,0,0,2111
3354,14072,20700,16,0,0,1949
3355,35661,600,3,500,2,1759
3356,54697,1625,6,0,0,1809
3357,18359,0,0,0,0,1748
3358,47764,23122,11,400,1,1872
3359,51169,13080,13,0,0,1809
3360,32099,10534,6,0,0,1929
3361,84148,84148,7,0,0,1054
3362,45137,2000,1,0,0,1319
3363,18179,5488,3,0,0,1877
3364,39566,23755,18,0,0,1763
3365,46809,125,1,0,0,1878
3366,41628,16771,12,0,0,1818
3367,20891,150,3,0,0,1920
3368,36513,825,3,725,2,1611
3369,116923,70403,50,0,0,1738
3370,7879,1815,5,0,0,1849
3371,40091,0,0,0,0,1803
3372,45842,8253,15,128,1,1805
3373,500,0,0,0,0,396
3374,43595,4375,14,0,0,1867
3375,29291,31357,32,1950,6,1391
3376,63392,20553,17,0,0,1087
3377,19578,5208,11,0,0,1632
3378,10926,0,0,0,0,1851
3379,19839,36375,15,0,0,1535
3380,64594,9295,14,0,0,1869
3381,24580,255,3,0,0,1926
3382,20318,6990,13,0,0,1956
3383,24579,2100,10,0,0,1967
3384,71713,2135,4,0,0,1845
3385,73501,21014,26,3694,8,1720
3386,61479,6050,4,50,1,1755
3387,21915,1875,8,0,0,1518
3388,16465,16165,5,0,0,1631
3389,61841,48700,49,0,0,1659
3390,23197,10587,13,150,1,1747
3391,26069,0,0,0,0,1278
3392,5690,11612,15,0,0,1549
3393,1000,0,0,0,0,1597
3394,14052,0,0,0,0,1808
3395,2143,0,0,0,0,1672
3396,18239,0,0,0,0,1683
3397,4892,0,0,0,0,1282
3398,34412,14734,13,0,0,1524
3399,34535,2719,12,0,0,1358
3400,23720,4000,3,500,1,1678
3401,11816,0,0,0,0,1596
3402,11218,3850,14,0,0,1604
3403,12568,350,3,0,0,1664
3404,13188,1500,3,1500,3,1955
3405,39983,39983,11,0,0,1569
3406,28526,4167,15,0,0,1360
3407,68359,15803,17,0,0,1293
3408,22048,100,1,0,0,1702
3409,1866,1128,8,0,0,1782
3410,40408,9612,12,0,0,913
3411,20642,4977,13,0,0,1614
3412,66574,2500,6,400,4,1791
3413,18656,4752,11,0,0,968
3414,57374,2100,5,2100,5,1440
3415,25898,7834,3,0,0,1588
3416,42481,24617,16,0,0,678
3417,62492,3725,11,2600,9,1536
3418,4431,0,0,0,0,1582
3419,25090,25860,9,0,0,1786
3420,95728,56111,14,0,0,1372
3421,11631,3289,22,0,0,1157
3422,54039,5250,22,1250,10,1709
3423,5625,2350,12,0,0,1270
3424,22966,3950,8,450,6,1443
3425,5544,350,3,0,0,1713
3426,37171,3450,5,950,4,1341
3427,40425,3300,8,1700,5,1753
3428,9805,4403,11,0,0,1559
3429,29417,16011,3,0,0,1582
3430,37093,4250,13,0,0,1810
3431,21461,4010,26,0,0,1509
3432,21950,5739,16,0,0,1668
3433,14233,160,3,0,0,1687
3434,105737,71728,13,0,0,1705
3435,22551,0,0,0,0,1794
3436,35474,15086,6,0,0,1479
3437,21854,500,1,500,1,1100
3438,50386,2750,8,0,0,1721
3439,28502,2375,12,0,0,1732
3440,238446,37766,28,1550,11,890
3441,20516,3500,20,0,0,1429
3442,97391,26299,8,0,0,1607
3443,29253,7625,5,0,0,1630
3444,139982,14500,6,0,0,1430
3445,68192,1300,9,1300,9,1640
3446,21615,5043,13,1000,2,1069
3447,36829,42497,19,1001,1,1015
3448,152178,39760,15,248,1,1073
3449,17397,1750,7,0,0,1215
3450,45006,1400,6,300,4,925
3451,4289,2350,4,750,2,1083
3452,133351,84215,43,7000,22,1529
3453,42093,1831,4,0,0,1526
3454,74331,15779,14,0,0,1514
3455,120462,10500,9,750,2,1503
3456,14243,6654,17,0,0,1487
3457,6803,1644,11,0,0,1296
3458,8885,1500,5,0,0,1386
3459,38761,9015,12,0,0,1533
3460,5500,0,0,0,0,989
3461,76660,38807,24,3341,1,1193
3462,30463,4619,9,0,0,1275
3463,6914,0,0,0,0,812
3464,67495,8620,8,0,0,1302
3465,15339,1375,4,0,0,628
3466,5745,400,4,400,4,1067
3467,81155,49904,41,0,0,1276
3468,45432,12833,15,0,0,1322
3469,39386,18722,7,0,0,1359
3470,69647,45175,20,2250,3,854
3471,25849,0,0,0,0,996
3472,3625,0,0,0,0,1369
3473,4057,23050,11,2550,7,1135
3474,30273,1720,8,0,0,1117
3475,24750,0,0,0,0,968
3476,12471,0,0,0,0,666
3477,2000,0,0,0,0,1479
3478,2827,0,0,0,0,1375
3479,63121,16634,16,150,1,1349
3480,19694,2125,10,0,0,1436
3481,11571,0,0,0,0,1116
3482,26933,750,6,0,0,1299
3483,1456,500,1,0,0,1130
3484,16188,3726,7,300,4,900
3485,12088,27292,17,100,1,1298
3486,119214,19633,23,15533,17,1041
3487,66956,4520,5,1508,1,1342
3488,4360,2000,9,0,0,1355
3489,7056,0,0,0,0,1057
3490,32934,500,1,0,0,858
3491,6551,300,3,300,3,1117
3492,24915,265,3,0,0,1184
3493,10100,4400,12,2900,9,1032
3494,20691,16448,6,0,0,1227
3495,11676,1000,1,0,0,1158
3496,31504,7358,2,0,0,1022
3497,12093,1605,4,0,0,1411
3498,44353,2500,1,0,0,138
3499,35557,350,3,0,0,1135
3500,38465,10550,3,550,2,1580
3501,3258,0,0,0,0,106
3502,31224,1150,7,650,6,1508
3503,93191,10463,17,3100,7,1539
3504,20010,0,0,0,0,1302
3505,37866,9200,18,0,0,1230
3506,65664,11899,5,0,0,1121
3507,59967,10000,4,0,0,959
3508,12134,57676,25,3064,9,974
3509,19892,3505,13,0,0,1240
3510,38292,12487,13,250,2,531
3511,68224,28916,16,0,0,1258
3512,103645,3450,3,950,2,1374
3513,189077,54353,27,100,1,542
3514,3246,0,0,0,0,1401
3515,33323,0,0,0,0,1405
3516,114719,0,0,0,0,1136
3517,60319,22051,19,50,1,817
3518,25705,0,0,0,0,1180
3519,52475,14447,13,0,0,962
3520,151265,61068,13,0,0,1213
3521,960,6000,1,0,0,1262
3522,17036,0,0,0,0,1210
3523,34458,1883,8,0,0,843
3524,177785,77203,15,0,0,1251
3525,13125,550,4,550,4,268
3526,14494,500,1,0,0,575
3527,13460,0,0,0,0,271
3528,9216,340,3,0,0,1466
3529,22840,0,0,0,0,773
3530,22289,18105,34,189,1,1501
3531,9389,4195,5,695,2,1509
3532,26375,7875,38,0,0,1431
3533,3625,2000,9,0,0,1431
3534,16200,5375,28,0,0,1407
3535,40465,6540,28,0,0,1408
3536,1000,375,3,0,0,1382
3537,4750,1875,8,0,0,1416
3538,74280,23735,18,0,0,1425
3539,1250,625,5,0,0,1071
3540,60014,45105,32,500,2,669
3541,12250,4875,32,0,0,1346
3542,8250,3000,17,0,0,915
3543,15732,6875,33,0,0,666
3544,9300,3250,18,0,0,1396
3545,9500,3125,18,0,0,1415
3546,3750,1500,5,0,0,1397
3547,12350,4125,26,0,0,1314
3548,13623,2625,14,0,0,1330
3549,10824,3375,19,0,0,867
3550,1250,1250,3,0,0,679
3551,17215,1750,7,0,0,1423
3552,16825,4250,27,0,0,1431
3553,2125,875,7,0,0,1396
3554,9175,4000,25,0,0,1428
3555,23717,3375,19,0,0,1404
3556,18750,7000,44,0,0,1036
3557,6125,2750,8,0,0,144
3558,4399,750,6,0,0,1369
3559,10200,3625,15,0,0,1408
3560,49151,12931,38,0,0,1423
3561,9375,3250,19,0,0,1410
3562,8992,1250,3,0,0,1417
3563,13936,1625,6,0,0,1418
3564,5250,1875,8,0,0,1418
3565,5500,2875,9,0,0,1428
3566,29182,3517,18,642,2,1404
3567,7400,2600,14,0,0,1394
3568,4350,2100,10,0,0,1409
3569,6875,4625,30,0,0,581
3570,6000,2250,4,0,0,713
3571,11927,4000,15,500,1,1188
3572,11864,2500,13,0,0,1397
3573,10000,3375,19,0,0,1418
3574,5375,1375,11,0,0,1396
3575,4500,1500,5,0,0,1033
3576,4150,375,3,0,0,1424
3577,9125,750,6,0,0,1174
3578,13301,3500,21,0,0,1400
3579,16504,500,4,0,0,1397
3580,10400,1840,10,0,0,1397
3581,3750,1750,7,0,0,1178
3582,8725,5600,14,0,0,1426
3583,7388,3958,15,150,1,446
3584,16700,1500,5,0,0,1269
3585,11850,4475,29,0,0,893
3586,62705,2750,15,0,0,1422
3587,2125,625,5,0,0,1248
3588,11875,3625,22,0,0,1408
3589,7375,2750,13,0,0,714
3590,54264,15178,17,0,0,1397
3591,49482,33147,23,0,0,1255
3592,48607,18284,37,0,0,1339
3593,3967,375,3,0,0,1337
3594,6250,2250,11,0,0,1365
3595,11572,7164,22,0,0,1163
3596,12000,5625,34,0,0,859
3597,1500,500,4,0,0,893
3598,5875,2125,10,0,0,997
3599,13350,3850,24,0,0,1071
3600,10197,3098,10,0,0,723
3601,3250,2125,10,0,0,1117
3602,12375,3875,24,0,0,863
3603,7625,4375,21,0,0,1393
3604,11875,3625,22,0,0,1388
3605,1625,1250,3,0,0,1381
3606,160114,71954,86,30817,53,1373
3607,4500,2250,11,0,0,666
3608,2625,1375,4,0,0,850
3609,5400,1875,8,0,0,1324
3610,28745,10375,43,0,0,1323
3611,12675,4875,25,0,0,1390
3612,2875,1375,4,0,0,1381
3613,4500,2125,10,0,0,1271
3614,500,125,1,0,0,1355
3615,11361,3375,20,0,0,1367
3616,9794,2250,11,0,0,968
3617,27619,83726,68,14050,46,1325
3618,21842,3250,19,0,0,929
3619,37478,5409,4,5409,4,429
3620,6305,0,0,0,0,1031
3621,13749,400,4,400,4,996
3622,7591,0,0,0,0,926
3623,10508,0,0,0,0,309
3624,74093,20055,37,0,0,949
3625,11692,0,0,0,0,95
3626,1022,0,0,0,0,463
3627,12964,450,3,350,2,943
3628,265,6000,1,0,0,1012
3629,17191,2484,6,2484,6,922
3630,29836,16165,3,0,0,815
3631,22647,1136,9,0,0,883
3632,33087,24761,9,500,1,724
3633,5931,0,0,0,0,882
3634,37300,23760,19,0,0,676
3635,23704,14935,14,0,0,868
3636,44038,21634,11,0,0,872
3637,31011,0,0,0,0,1130
3638,64956,36694,11,0,0,1012
3639,12078,500,1,500,1,983
3640,141554,41685,15,1000,2,1139
3641,24847,1550,4,0,0,1022
3642,46207,16093,32,0,0,1130
3643,121779,3500,3,1000,2,634
3644,28049,100,2,0,0,1164
3645,11690,0,0,0,0,360
3646,36491,500,1,500,1,1027
3647,33413,31605,8,0,0,647
3648,9446,0,0,0,0,667
3649,48944,17988,12,0,0,1005
3650,68092,16524,14,500,2,652
3651,1000,1000,1,0,0,148
3652,1884,0,0,0,0,31
3653,22027,1225,3,0,0,653
3654,4130,100,1,0,0,673
3655,3447,1000,1,0,0,872
3656,59317,4794,3,1194,1,660
3657,2886,500,1,0,0,557
3658,4028,0,0,0,0,346
3659,45485,8417,4,0,0,759
3660,31539,6406,16,200,1,721
3661,4586,1000,1,0,0,249
3662,20335,5115,2,0,0,768
3663,2250,1750,7,0,0,817
3664,25418,50,1,50,1,720
3665,2686,7500,4,500,1,301
3666,47662,100,1,100,1,760
3667,4224,0,0,0,0,336
3668,4375,2875,16,0,0,248
3669,76210,37937,29,1110,8,798
3670,10512,0,0,0,0,836
3671,3834,500,1,0,0,524
3672,41537,3000,3,250,1,669
3673,4584,0,0,0,0,652
3674,19870,11075,4,0,0,892
3675,18088,16697,6,0,0,501
3676,20765,15949,4,0,0,319
3677,7138,0,0,0,0,293
3678,17539,500,3,400,2,628
3679,7038,1336,3,1336,3,309
3680,5459,9864,14,0,0,880
3681,1125,0,0,0,0,898
3682,8994,0,0,0,0,1104
3683,44780,2100,3,1100,2,968
3684,12286,7972,11,250,1,1018
3685,25047,500,1,500,1,443
3686,16844,0,0,0,0,483
3687,49271,20695,11,0,0,852
3688,9157,22802,10,1245,3,901
3689,86588,4537,4,0,0,1072
3690,53027,30627,16,0,0,1290
3691,24765,19969,5,0,0,595
3692,29174,100,1,0,0,1087
3693,1100,1100,2,0,0,438
3694,56712,15685,14,500,1,997
3695,8232,0,0,0,0,258
3696,58816,4600,5,1100,3,570
3697,24295,250,2,250,2,621
3698,20198,3139,2,3139,2,601
3699,24454,1919,7,0,0,732
3700,7847,0,0,0,0,284
3701,29056,4354,14,0,0,715
3702,42071,500,1,0,0,502
3703,570,180,4,0,0,785
3704,8904,3740,14,0,0,898
3705,4354,1000,1,0,0,706
3706,2000,0,0,0,0,165
3707,57346,7946,6,5446,5,492
3708,11303,0,0,0,0,119
3709,642,0,0,0,0,355
3710,1000,0,0,0,0,500
3711,5269,22697,13,0,0,604
3712,38995,1200,2,200,1,563
3713,4652,0,0,0,0,207
3714,500,0,0,0,0,340
3715,4546,1000,1,0,0,239
3716,31673,2500,1,0,0,283
3717,8684,0,0,0,0,544
3718,2104,0,0,0,0,466
3719,862,0,0,0,0,8
3720,972,0,0,0,0,2
3721,4490,0,0,0,0,107
3722,13560,0,0,0,0,368
3723,2000,0,0,0,0,520
3724,8964,0,0,0,0,594
3725,1837,1000,1,0,0,219
3726,500,0,0,0,0,122
3727,4090,0,0,0,0,59
3728,12264,0,0,0,0,267
3729,54950,30500,9,0,0,450
3730,16094,0,0,0,0,199
3731,1000,0,0,0,0,594
3732,6705,600,2,0,0,507
3733,6338,0,0,0,0,322
3734,3110,1100,2,0,0,345
3735,3000,1000,1,0,0,270
3736,23257,0,0,0,0,361
3737,18933,0,0,0,0,284
3738,93198,28923,18,0,0,500
3739,9862,1693,3,693,2,309
3740,16501,0,0,0,0,360
3741,9264,4830,15,0,0,424
3742,4676,0,0,0,0,141
3743,4636,0,0,0,0,42
3744,3065,0,0,0,0,87
3745,3230,0,0,0,0,10
3746,8660,0,0,0,0,172
3747,1500,0,0,0,0,60
3748,2627,0,0,0,0,25
3749,1224,0,0,0,0,269
3750,12602,5632,5,500,1,158
3751,1022,0,0,0,0,277
3752,3788,0,0,0,0,61
3753,1446,0,0,0,0,99
3754,20882,1000,1,0,0,328
3755,5450,125,3,0,0,687
3756,25730,1431,3,931,2,630
3757,6835,765,3,0,0,596
3758,16936,14970,2,0,0,580
3759,20410,0,0,0,0,541
3760,1500,0,0,0,0,480
3761,27759,7195,5,0,0,499
3762,500,500,1,0,0,493
3763,25054,32592,17,3409,6,486
3764,4751,0,0,0,0,334
3765,5354,0,0,0,0,32
3766,1500,1500,1,0,0,235
3767,6356,5000,1,0,0,180
3768,642,642,3,0,0,170
3769,7504,0,0,0,0,100
3770,6015,0,0,0,0,30
3771,27488,23927,21,0,0,2273
3772,39956,0,0,0,0,3206
3773,35569,27119,21,0,0,3357
3774,55472,17848,18,3763,3,3566
3775,15682,5025,6,500,1,3298
3776,70178,61530,12,1300,6,3306
3777,221543,10300,5,200,3,3554
3778,77978,1373,10,650,6,3753
3779,203353,14000,13,4000,8,3557
3780,68684,5756,13,0,0,2892
3781,23352,3600,8,3600,8,1459
3782,24228,2850,15,0,0,3452
3783,19483,4263,18,0,0,3589
3784,78231,19182,13,0,0,3102
3785,74531,10914,17,750,3,3456
3786,83276,22539,8,650,2,3424
3787,21216,7787,12,0,0,3378
3788,17967,1500,5,0,0,3340
3789,4000,0,0,0,0,3453
3790,74651,10893,22,0,0,3456
3791,400,160,1,0,0,3460
3792,35766,49702,20,784,1,3503
3793,2000,0,0,0,0,3188
3794,48296,31329,9,500,1,3061
3795,822321,138334,26,600,2,3288
3796,140544,1021,3,500,1,3342
3797,43971,1491,11,0,0,2350
3798,10635,45212,20,0,0,2131
3799,13986,400,1,400,1,3398
3800,46269,20594,14,0,0,3487
3801,27712,750,2,750,2,3491
3802,35850,17759,18,0,0,3439
3803,7630,220,3,0,0,3403
3804,31541,5101,12,0,0,3488
3805,8009,8102,12,2850,6,3279
3806,14791,23956,26,300,2,2689
3807,65141,31463,26,2550,2,3452
3808,68907,33434,10,0,0,3365
3809,27669,3219,7,0,0,3413
3810,62589,10000,4,0,0,2803
3811,374613,23592,31,5000,14,3463
3812,97768,26734,13,0,0,3119
3813,73159,358,4,358,4,3237
3814,48577,34224,16,0,0,2794
3815,70614,32417,18,0,0,3519
3816,38827,0,0,0,0,2993
3817,29919,1225,3,0,0,2949
3818,9673,0,0,0,0,2501
3819,72309,41949,20,289,2,1735
3820,55473,10156,7,0,0,1751
3821,706,730,3,100,1,1739
3822,7698,0,0,0,0,1734
3823,72019,20430,8,0,0,1789
3824,89876,51620,17,0,0,1739
3825,19821,2525,3,425,1,1731
3826,6850,2225,11,0,0,1719
3827,32091,8426,17,1000,2,1731
3828,26055,3320,14,0,0,1727
3829,122488,2800,17,1300,16,1718
3830,126028,23974,19,668,1,1716
3831,94201,21559,13,0,0,1716
3832,6240,0,0,0,0,1679
3833,13899,5125,31,0,0,1705
3834,15832,8130,20,500,1,1698
3835,891,891,8,0,0,1703
3836,21787,1500,5,0,0,1704
3837,71502,9482,13,0,0,1699
3838,3420,1750,7,0,0,1690
3839,7535,18487,20,0,0,1678
3840,28132,465,5,0,0,1702
3841,67329,6500,3,0,0,1696
3842,20971,43527,34,0,0,1695
3843,11500,0,0,0,0,1695
3844,15275,2750,8,0,0,1694
3845,166638,64572,22,0,0,1697
3846,86500,51740,20,0,0,1691
3847,5500,5500,11,5500,11,1690
3848,62121,3602,9,0,0,1692
3849,66315,8096,9,0,0,1689
3850,4342,0,0,0,0,1678
3851,24838,500,1,0,0,1684
3852,23165,5990,15,150,1,1678
3853,25992,24333,10,0,0,1678
3854,59782,7500,7,2000,4,1681
3855,64131,7676,15,4620,11,1681
3856,96179,32069,14,400,2,1667
3857,101431,49801,19,0,0,1677
3858,12824,500,4,0,0,1677
3859,130595,0,0,0,0,1677
3860,8150,14135,41,500,2,1676
3861,22291,3812,11,578,2,1675
3862,204693,5159,5,0,0,1672
3863,16079,6085,4,0,0,1670
3864,10630,550,6,0,0,1670
3865,23027,3375,15,0,0,1669
3866,112345,36640,14,0,0,1669
3867,7500,2950,8,2850,7,1668
3868,4351,0,0,0,0,1659
3869,97510,71609,51,7650,26,1665
3870,104656,5000,3,0,0,1663
3871,9575,0,0,0,0,1835
3872,55152,14630,14,0,0,1662
3873,12855,0,0,0,0,1653
3874,11947,8099,14,1000,2,1656
3875,24893,0,0,0,0,1652
3876,17534,0,0,0,0,1656
3877,37165,19715,15,0,0,1654
3878,190730,78916,28,2450,9,1648
3879,4680,135,3,0,0,1646
3880,10845,0,0,0,0,1621
3881,22998,0,0,0,0,1644
3882,15635,410,3,0,0,1612
3883,35650,23130,34,0,0,1640
3884,3126,100,1,0,0,1634
3885,33245,31390,17,0,0,1628
3886,16152,6129,19,500,5,1635
3887,15624,0,0,0,0,1634
3888,59151,11110,13,0,0,1636
3889,30500,0,0,0,0,1628
3890,88404,37304,29,500,1,1628
3891,33017,10333,18,0,0,1622
3892,16883,4398,12,500,2,1626
3893,23188,1291,8,0,0,1627
3894,56289,24051,15,0,0,1628
3895,5346,0,0,0,0,1621
3896,24475,800,8,800,8,1614
3897,25753,3400,21,0,0,1614
3898,70659,9178,8,0,0,1622
3899,1000,0,0,0,0,1597
3900,63162,27564,8,0,0,1600
3901,17472,500,1,0,0,1618
3902,6058,0,0,0,0,1608
3903,11005,5736,3,0,0,1609
3904,32424,39635,16,0,0,1584
3905,31784,350,1,350,1,1604
3906,126167,190160,15,0,0,1612
3907,17079,4000,3,0,0,1605
3908,35493,0,0,0,0,1602
3909,84979,36702,16,0,0,1600
3910,22029,2882,14,0,0,1597
3911,771,13160,4,0,0,1601
3912,50416,4574,13,450,1,1597
3913,81866,10000,4,0,0,1591
3914,85696,18603,14,0,0,1591
3915,134882,15717,14,0,0,1597
3916,3919,500,1,0,0,1591
3917,43310,10058,13,0,0,1589
3918,18148,26,3,0,0,1565
3919,51653,11052,14,0,0,1571
3920,179832,18218,20,2500,5,1569
3921,44324,650,4,650,4,1583
3922,90666,32474,14,0,0,1582
3923,10741,6593,8,1108,2,1579
3924,69954,8500,5,500,1,1578
3925,13004,13890,39,0,0,1572
3926,29657,8092,4,0,0,1592
3927,11974,4025,12,2400,6,1565
3928,18601,5899,12,0,0,1600
3929,27604,1570,6,0,0,1555
3930,126490,8808,15,5183,12,1566
3931,57642,52176,15,0,0,1564
3932,14598,625,5,0,0,1562
3933,6822,0,0,0,0,1559
3934,55922,8104,19,4104,16,1552
3935,9620,500,1,0,0,1523
3936,12966,15021,16,886,3,1553
3937,39450,0,0,0,0,1529
3938,121156,12245,6,1000,2,1538
3939,28028,0,0,0,0,1548
3940,130748,65510,37,6349,7,1545
3941,17481,0,0,0,0,1535
3942,5000,5000,1,0,0,1537
3943,22885,1060,2,0,0,1541
3944,26065,5600,6,1500,3,1530
3945,10760,0,0,0,0,1534
3946,9312,3405,8,250,1,1527
3947,14775,14275,9,0,0,1519
3948,8060,1750,4,0,0,1534
3949,89222,0,0,0,0,1528
3950,16148,2625,14,0,0,1529
3951,4316,1375,4,0,0,1515
3952,9372,0,0,0,0,1524
3953,40424,44110,26,343,3,1523
3954,49519,25762,18,0,0,1522
3955,37305,10205,13,0,0,1513
3956,7273,375,3,0,0,1517
3957,76595,10577,2,9577,1,1515
3958,33629,4970,10,150,1,1500
3959,14440,365,2,0,0,1502
3960,62339,0,0,0,0,1507
3961,53040,3960,9,0,0,1595
3962,40346,5412,13,0,0,1483
3963,23835,0,0,0,0,1488
3964,17613,5030,9,0,0,1495
3965,2131,405,3,0,0,1480
3966,20885,751,12,0,0,1494
3967,2124,2324,2,0,0,1487
3968,62645,19602,11,0,0,1474
3969,139032,19565,17,1150,4,1481
3970,45533,12247,20,0,0,1486
3971,35509,14204,13,0,0,1486
3972,170632,4650,3,0,0,1480
3973,59650,5050,16,3950,13,1476
3974,8273,0,0,0,0,1474
3975,5425,2000,9,0,0,1412
3976,59927,3100,3,0,0,1464
3977,33972,21029,29,0,0,1467
3978,71794,6000,3,0,0,1453
